id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13645973,Eclectic Apartment with balcony,6953550,Carolina,,Leopoldstadt,48.2222,16.3996,Entire home/apt,42,5,1,2017-08-12,0.02,1,0,0,
13507598,Cozy room in multicultural and art district,77510136,Anna,,Ottakring,48.20939,16.33412,Private room,23,2,3,2016-07-23,0.04,1,0,0,
13320862,Nice room near City Center,51300458,Robert,,Rudolfsheim-Fnfhaus,48.20046,16.33356,Private room,21,3,10,2017-09-17,0.14,1,0,0,
13509912,COSY ROOM IN BEAUTIFUL FLAT,77537211,Rosa,,Mariahilf,48.19113,16.35121,Private room,22,1,0,,,1,0,0,
13517110,"Nice, modern and stylish Room, best Location",11230726,Oliver Thomas,,Neubau,48.20544,16.34028,Private room,40,1,1,2016-08-05,0.01,1,0,0,
13517806,Fabulous City Center Studio Apartment - Apt 25A,1547126,Anna & Vladan,,Alsergrund,48.21577,16.36197,Entire home/apt,124,1,22,2022-05-31,0.31,38,251,3,
13518402,Fabulous City Center Apartment - Apt 25B,1547126,Anna & Vladan,,Innere Stadt,48.21418,16.36294,Entire home/apt,177,1,44,2022-05-08,0.62,38,280,1,
13648686,Welcome to Vienna,7198960,Jakob,,Alsergrund,48.22283,16.36554,Entire home/apt,39,5,0,,,1,0,0,
13649688,entire apartment with roof top terrace,56804832,Katharina,,Neubau,48.2062,16.34436,Entire home/apt,80,7,3,2017-08-27,0.04,1,0,0,
13321155,Close to Mariahilfer Straße - SF,9158703,Isabelle,,Neubau,48.1971,16.34297,Entire home/apt,100,31,17,2022-04-29,0.24,35,270,1,
13658047,Spacious big furnished room in a top central area!,41025942,Giulia,,Wieden,48.19561,16.36305,Private room,25,7,2,2016-07-01,0.03,1,0,0,
13519141,Fabulous City Center Apartment - Apt 26,1547126,Anna & Vladan,,Innere Stadt,48.214,16.36147,Entire home/apt,216,1,102,2022-06-01,1.46,38,237,13,
13321948,"Musician's House in centre, 1 min to U-Bahn",18047679,Ka Hou,,Margareten,48.19581,16.35904,Entire home/apt,69,2,44,2019-06-23,0.60,1,0,0,
13519480,Tabor Legacy,54441651,Vienna Stay Apartments,,Leopoldstadt,48.22077,16.38223,Entire home/apt,102,1,6,2022-04-30,0.13,60,247,3,
13519887,"Comfortable, private apartment near city centre",13107096,Aidan,,Leopoldstadt,48.22028,16.40493,Entire home/apt,45,5,7,2017-09-20,0.10,1,0,0,
13525581,Private Room in the Centre of Vienna,13252690,Juliane,,Landstra§e,48.20248,16.39518,Private room,24,7,0,,,1,0,0,
13662507,City Apartment Vienna Suite 2,73509712,Alexander,,Innere Stadt,48.20681,16.3725,Entire home/apt,133,2,75,2022-05-23,1.07,1,0,41,
13663658,Peaceful oasis in the middle of Vienna,18079366,Adriana,,Rudolfsheim-Fnfhaus,48.20018,16.33627,Entire home/apt,69,2,34,2019-12-15,0.48,1,0,0,
13333567,"Sunny appartment, balcony, close to ""Volksoper""",69508192,Sabine,,Whring,48.22726,16.34439,Entire home/apt,64,11,2,2017-04-30,0.03,1,253,0,
13665343,"nice apartment, good location, 15 min to center",17026943,Melika,,Favoriten,48.17372,16.35502,Entire home/apt,27,3,9,2019-08-11,0.13,1,0,0,
13527989,Cosy Apartment in a hip Area near Centre,77745106,Elisabeth,,Ottakring,48.21331,16.33617,Entire home/apt,44,2,3,2017-02-13,0.05,1,0,0,
13338724,Apartment Prater,31271400,Parkview Residences,,Landstra§e,48.20421,16.38279,Entire home/apt,129,3,0,,,16,11,0,
13536003,WG-Zimmer,75152974,Adrian,,Brigittenau,48.22873,16.37495,Private room,16,10,1,2016-07-10,0.01,1,0,0,
13667582,Central Sensational Apartment  - TOP 51  ( 39 qm ),51891892,Raul & Betti,,Alsergrund,48.2161,16.34974,Entire home/apt,72,2,77,2022-05-27,1.10,7,345,4,
13339930,"Vienna: Centrally located, classic and cozy room",38006488,Felix,,Landstra§e,48.20439,16.39542,Private room,32,1,9,2016-09-20,0.12,1,0,0,
13676274,Vienna Danube,34342690,Dali,,Leopoldstadt,48.23379,16.39378,Private room,45,1,23,2022-05-29,0.32,2,245,5,
13536010,Nice and modern apartment -good location.,77849782,Sam,,Leopoldstadt,48.22247,16.4092,Entire home/apt,42,1,0,,,1,0,0,
13536641,86m2 CITY CENTER OPERA ALLEY LODGE,47034279,Eva & Friends,,Wieden,48.1985,16.36741,Entire home/apt,261,2,238,2022-06-06,3.29,23,314,32,
13345404,STATE OPERA CITY CENTER SUITE Santorini,47034279,Eva & Friends,,Wieden,48.19997,16.36709,Entire home/apt,280,2,258,2022-06-05,3.54,23,345,32,
13536700,Fabulous City Center Apartment - Apt 27,1547126,Anna & Vladan,,Innere Stadt,48.214,16.36308,Entire home/apt,138,1,64,2022-05-04,0.90,38,266,7,
13676630,Vienna 2. district,79601988,Hubertus,,Leopoldstadt,48.23418,16.39452,Shared room,51,1,23,2019-11-24,0.32,3,141,0,
13677809,Nice Room in shared flat in the heart of Vienna,36960613,Rosa,,Landstra§e,48.21287,16.39158,Private room,35,1,1,2017-04-02,0.02,1,0,0,
13351995,Genieße Wien / enjoy Vienna,74981035,Peter,,Favoriten,48.17668,16.36362,Entire home/apt,50,2,3,2019-12-10,0.04,1,0,0,
13678306,Luxury near St. Stephen's Cathedral,23643686,Ics,,Innere Stadt,48.21364,16.36972,Entire home/apt,141,2,273,2022-06-05,3.95,2,42,34,
13540624,Perfect Location to access Major Sights and Bars,11784883,Flo,,Rudolfsheim-Fnfhaus,48.18914,16.33541,Private room,137,1,80,2019-04-01,1.10,2,0,0,
13357899,Cozy 33m2 room in the 7th district,75764189,Admir,,Neubau,48.20062,16.34676,Private room,60,2,10,2018-05-14,0.14,2,0,0,
13681162,Cozy room with balcony next tram to city center,2941900,Peer,,Ottakring,48.21543,16.30493,Private room,30,1,0,,,1,0,0,
13683219,Super gemütliches Zimmer direkt am Westbahnhof,79675876,Dominik,,Rudolfsheim-Fnfhaus,48.19972,16.33641,Private room,25,4,0,,,1,0,0,
13365850,Central and funny,75867518,Christian,,Leopoldstadt,48.22263,16.38482,Shared room,21,1,2,2016-06-27,0.03,1,0,0,
13543973,Gemütliche Altbauwohnung für Freunde oder Familie,77932575,Josef,,Ottakring,48.22074,16.31635,Entire home/apt,60,2,4,2017-07-12,0.06,1,0,0,
13370700,Belvedere Palace Area Studio #2,4865438,Daniela,,Landstra§e,48.19087,16.3889,Entire home/apt,69,7,19,2022-05-03,0.27,22,267,2,
13544111,Gorgeous 115m2 Flat in the City-Center,66563786,Philip,,Alsergrund,48.21735,16.36279,Entire home/apt,141,3,5,2016-08-23,0.07,1,0,0,
13544719,"Big Room in 16. District, from 7.7 - 22.8.2016",17361261,Fiona,,Ottakring,48.20835,16.33155,Private room,14,10,0,,,1,0,0,
13685115,Comfy room with good public connections,79699403,Gerhard,,Favoriten,48.18055,16.37742,Private room,29,1,19,2018-11-18,0.26,2,0,0,
13690896,Bright room for friendly people,9438842,Minho,,Landstra§e,48.19308,16.38987,Private room,200,14,0,,,1,87,0,
13372484,"cosy Flat, on the idyllic green edge of Vienna",47878495,Angelika,,Hietzing,48.16711,16.26774,Entire home/apt,35,2,7,2019-04-14,0.13,4,0,0,
13546664,Belvedere Loft Anthem Vienna - Victors Theme,1643928,Harry,,Wieden,48.19013,16.37722,Entire home/apt,75,1,363,2022-05-21,5.00,28,314,40,
13376194,Cosy & Nice im 19. Bezirk,75986416,Lena,,Dbling,48.23347,16.35128,Private room,29,5,1,2016-06-15,0.01,1,0,0,
13547366,"Beautiful, Cosy Room Near City Center",17155906,Elena,,Josefstadt,48.20777,16.34383,Private room,14,4,5,2019-12-29,0.07,1,0,0,
13693918,"Centrally located, cute & cozy.",79782555,Mona,,Alsergrund,48.22671,16.36385,Entire home/apt,79,2,68,2018-10-30,0.94,2,0,0,
13376393,cozy 20m2 room with lovley balkony,74943356,Corina,,Neubau,48.20093,16.34758,Private room,30,4,0,,,2,0,0,
13377961,private room- classic viennese flat in city centre,7523565,Lucie,,Alsergrund,48.21517,16.3583,Private room,30,2,16,2020-01-03,0.22,1,0,0,
13697993,Zentral ruhig entspannt,15278456,Sheila,,Alsergrund,48.21537,16.34579,Entire home/apt,45,4,28,2017-06-19,0.39,1,0,0,
13553118,Made to stay: Bright and Classy,3652268,Pia-Marie,,Neubau,48.20272,16.33952,Private room,30,1,7,2016-08-10,0.10,1,0,0,
13381317,"creative, comfortable room - central, hip district",26120205,Julie,,Neubau,48.20426,16.33839,Private room,15,2,4,2016-09-18,0.06,1,0,0,
13553553,Cosy Room in the Center of Vienna,7700546,Konstantin,,Leopoldstadt,48.22337,16.37222,Private room,26,1,0,,,1,0,0,
13703434,Bahram,79571794,Bahram,,Favoriten,48.17487,16.39557,Entire home/apt,40,1,0,,,1,0,0,
13382486,Schöne Altbauwohnung in U-Bahn-Nähe,76070261,Florian,,Rudolfsheim-Fnfhaus,48.19046,16.33642,Entire home/apt,108,7,2,2017-08-12,0.03,1,0,0,
13705334,"Modern, cozy apartment, 15 min walk to city center",9364433,Tatiana,,Landstra§e,48.19106,16.38482,Private room,42,1,22,2018-01-17,0.32,1,41,0,
13554251,Huge room close to the Parliament,50901576,Harald,,Josefstadt,48.20757,16.35112,Private room,15,30,2,2018-11-03,0.04,1,0,0,
13554969,Großes Zimmer in kleiner Haus-WG,998019,Sarah,,Hernals,48.21476,16.33297,Private room,27,7,0,,,1,0,0,
13385543,Cozy Room in Ottakring/Vienna. Nice Balcony,3785495,Heidi,,Ottakring,48.21738,16.31264,Private room,12,150,1,2016-10-01,0.01,1,0,0,
13559035,18th district's best place to live,78111189,Julia,,Whring,48.21959,16.33999,Private room,12,13,2,2016-09-11,0.03,1,0,0,
13706269,"Central,Viennese style,well equipted",9435117,Kasparas,,Landstra§e,48.1876,16.38556,Entire home/apt,40,1,1,2016-08-16,0.01,1,0,0,
13710250,Room near Schönbrunn Palace,47417589,Raya,,Penzing,48.19496,16.3031,Private room,19,1,18,2017-04-22,0.25,1,0,0,
13386443,Bright and stylish room near city center,45127435,Vanessa,,Wieden,48.18825,16.37034,Private room,22,3,0,,,1,0,0,
13712472,"Vienna Apartments, Hauptbahnhof (Hbf)",46938364,Alexander,,Favoriten,48.18281,16.37912,Entire home/apt,115,15,2,2022-02-19,0.19,5,157,2,
13560553,Green oasis in the heart of the 2. district,78128678,Christine,,Leopoldstadt,48.22206,16.38348,Entire home/apt,50,2,4,2017-05-01,0.06,1,0,0,
13386626,Rosensteigarage,76109106,Roberto,,Hernals,48.21893,16.32704,Private room,35,1,9,2018-06-23,0.12,1,0,0,
13561982,"Skytower Apartments Vienna 2, Hauptbahnhof",46938364,Alexander,,Favoriten,48.18254,16.38126,Entire home/apt,100,3,14,2020-02-02,0.19,5,339,0,
13714013,Room with a View,80105061,Wolfgang,,Simmering,48.16832,16.42355,Private room,70,1,148,2022-05-28,2.05,1,351,9,
13400327,Modernes Apartment mit perfekter Anbindung,51829404,Simon,,Rudolfsheim-Fnfhaus,48.19638,16.3213,Entire home/apt,45,1,14,2017-12-17,0.19,1,0,0,
13720919,wunderschönes großzügiges Zimmer am Donaukanal,80200475,Lea,,Alsergrund,48.22584,16.36373,Private room,25,1,7,2016-09-02,0.10,1,0,0,
13571900,Cosy room in shared apartment,12394832,Magdalena,,Rudolfsheim-Fnfhaus,48.20095,16.32846,Private room,23,1,0,,,1,0,0,
13400377,Cozy apartment near Mariahilferstrasse,76271054,Mirela,,Rudolfsheim-Fnfhaus,48.19488,16.33604,Entire home/apt,80,9,0,,,1,0,0,
13573100,Nice and modern shared flat room near city center,7974424,Sarah,,Landstra§e,48.20409,16.39699,Private room,19,7,0,,,1,0,0,
13726769,Cozy room 10 minutes from City Centre,35384348,Alexandra,,Alsergrund,48.22205,16.3498,Private room,25,10,5,2019-08-07,0.07,1,0,0,
13402108,Luxury Studio Apartment in Center 3.28,14070533,Prestige Apartments Sabrina,,Alsergrund,48.21527,16.34969,Entire home/apt,65,3,1,2021-06-05,0.08,41,0,0,
13402481,Fabulous City Center Apartment - Apt 18A,1547126,Anna & Vladan,,Innere Stadt,48.2141,16.36193,Entire home/apt,217,1,216,2022-05-28,3.02,38,141,17,
13727436,Nice room in Vienna with Garden and Wifi :),16270356,Magdalena,,Meidling,48.16305,16.3088,Private room,24,3,3,2016-09-09,0.04,1,0,0,
13736623,Beautiful big room in city centre,80400686,Georrg,,Wieden,48.19551,16.36734,Private room,52,1,14,2016-09-30,0.19,1,0,0,
13576357,Zimmer (optional August-Dezember),78324591,Valentina,,Margareten,48.18358,16.36595,Private room,15,1,0,,,1,0,0,
13577473,"Nice and cosy room, good location",78337707,Elena,,Whring,48.22591,16.34699,Private room,12,20,1,2016-07-04,0.01,1,0,0,
13403962,2 Bedroom Design Apartment,14070533,Prestige Apartments Sabrina,,Rudolfsheim-Fnfhaus,48.19433,16.33199,Entire home/apt,92,4,4,2021-02-19,0.11,41,11,0,
13738045,Imperial Architecture Apartment,50207566,Stephan & Thomas,,Innere Stadt,48.20687,16.3766,Entire home/apt,127,4,25,2019-12-28,0.39,2,0,0,
13406675,"90m2, 3BR apartment, great access, HOME CINEMA",6611320,Matthias,,Penzing,48.19659,16.28086,Entire home/apt,44,10,0,,,1,0,0,
13743557,Sonnige Wohnung in Ober St.Veit,80471446,Katharina,,Hietzing,48.19163,16.27343,Entire home/apt,56,1,1,2016-07-14,0.01,1,0,0,
13410289,Nature in the city,76367358,Lukas,,Floridsdorf,48.289,16.40963,Entire home/apt,40,3,4,2016-08-15,0.06,1,0,0,
13420323,Fabulous City Center Apartment - Apt 18B,1547126,Anna & Vladan,,Alsergrund,48.21552,16.36341,Entire home/apt,164,1,36,2019-11-03,0.51,38,301,0,
13744320,Ruhiger Altbau - Mariahilferstraße/Neubau,2296268,Rafael,,Neubau,48.19988,16.34992,Private room,18,4,7,2017-09-05,0.10,1,0,0,
13747585,Live stylishly in cool surroundings,30478249,Wolfgang,,Landstra§e,48.19619,16.39572,Entire home/apt,49,5,87,2022-05-28,1.23,1,247,10,
13757703,Central-Located Flat,80645457,Roni,,Alsergrund,48.22513,16.35579,Entire home/apt,85,2,17,2021-11-07,0.48,1,147,5,
13763957,"Modern, quiet apartment next to Grüner Prater",22877992,Phillipp,,Leopoldstadt,48.21141,16.41769,Entire home/apt,90,3,4,2016-08-15,0.06,1,0,0,
13764560,"Nice apartement, good location",80725375,Sophie,,Whring,48.22753,16.33373,Entire home/apt,33,1,1,2016-07-01,0.01,1,0,0,
13581622,Sunny appartment on the edge of the city centre,78394428,Piet Hein,,Mariahilf,48.19028,16.34432,Entire home/apt,35,3,25,2017-07-29,0.35,1,0,0,
13585548,beautiful and spacious room in Vienna,34646421,Ludwig,,Hernals,48.2183,16.33693,Private room,35,1,0,,,1,0,0,
13587534,Wohnliches Designer-Loft in U3-Nähe,78466155,Edith,,Penzing,48.20088,16.31178,Entire home/apt,70,2,19,2022-04-24,0.35,1,135,4,
13422316,3 Bedroom Luxury Apartment with Air-Con in Center,14070533,Prestige Apartments Sabrina,,Josefstadt,48.21499,16.34868,Entire home/apt,170,2,2,2019-07-27,0.06,41,0,0,
13588607,Cozy studio with little garden,78480730,Erika,,Rudolfsheim-Fnfhaus,48.18503,16.33093,Entire home/apt,60,2,4,2016-09-07,0.06,1,0,0,
13422319,Cozy room in Vienna close to city center,10157739,Dorian,,Margareten,48.1877,16.35069,Private room,29,1,2,2016-07-03,0.03,1,0,0,
13594614,Schönes Zimmer an der U6,78571865,Alessia,,Alsergrund,48.22307,16.34934,Private room,20,2,2,2016-06-26,0.03,1,0,0,
13766895,Romantic flat in downtown Vienna,80754898,Heinrichs,,Innere Stadt,48.21438,16.372,Entire home/apt,69,1,0,,,1,0,0,
13768580,"Altbauwohnung in ruhiger, grüner Lage!",42506983,Jakob,,Whring,48.23583,16.32347,Entire home/apt,30,5,2,2016-08-07,0.03,1,0,0,
13774293,Big room close to the city center,47021127,Marko,,Landstra§e,48.1934,16.38922,Private room,39,1,77,2018-06-10,1.14,2,0,0,
13423104,Luxury Studio in Center 3.16,14070533,Prestige Apartments Sabrina,,Alsergrund,48.21599,16.34891,Entire home/apt,79,2,6,2019-08-26,0.08,41,0,0,
13930536,appartamento Constance,27203244,Gertraud,,Rudolfsheim-Fnfhaus,48.18715,16.33362,Entire home/apt,100,2,7,2020-01-02,0.10,4,365,0,
13775688,CLN Apartments,33016238,Katarina,,Favoriten,48.14421,16.38209,Entire home/apt,119,2,18,2022-04-25,0.47,1,270,4,
13595120,Room in WG in the city center,52636984,Michele,,Alsergrund,48.21831,16.36243,Private room,100,1,0,,,1,0,0,
13931151,"Schöne Wohnung neben dem Schloß Belvedere,zentral!",82787102,Emil,,Wieden,48.19011,16.37832,Entire home/apt,34,3,7,2016-09-17,0.10,1,0,0,
13596180,Gemütliche Altbauwohnung mit studentischem Charme,78591073,Kevin,,Margareten,48.18497,16.36199,Entire home/apt,35,3,0,,,1,0,0,
13931968,Appartamento  Gert,27203244,Gertraud,,Rudolfsheim-Fnfhaus,48.18672,16.33045,Entire home/apt,200,2,5,2018-09-30,0.07,4,365,0,
13598151,"Sunny, cozy room close to the main train station",4016020,Vasco,,Wieden,48.18757,16.3684,Private room,60,2,84,2020-02-11,1.20,1,0,0,
13778093,2. district community room for students,79601988,Hubertus,,Leopoldstadt,48.22991,16.39928,Private room,54,1,9,2022-05-28,0.13,3,142,1,
13933402,Bright & cozy apartment in Alsergrund,7008591,Maria,,Alsergrund,48.21659,16.34406,Entire home/apt,55,1,12,2019-12-12,0.17,1,0,0,
13779037,"115m2 OPERASTREET BALCONY CITY CENTER ""the desert""",47034279,Eva & Friends,,Wieden,48.19821,16.36616,Entire home/apt,169,2,242,2022-05-31,3.36,23,337,15,
13603603,Historic flat in central Vienna,14762352,Philipp,,Innere Stadt,48.21576,16.37295,Entire home/apt,110,2,21,2017-09-22,0.29,1,0,0,
13946053,Comfy Room in Shared Flat,57243527,Anna,,Hernals,48.21998,16.33014,Private room,19,7,0,,,1,0,0,
13609902,Room in the center of vienna,78770609,Sophie,,Alsergrund,48.21649,16.36124,Private room,17,10,3,2016-07-31,0.04,2,0,0,
13610667,House in the vineyards above the city,78772398,Julia,,Dbling,48.26123,16.35688,Private room,40,3,0,,,1,0,0,
13789394,30m2 private room in central Vienna,49492942,Lisa,,Josefstadt,48.2122,16.34552,Private room,25,2,10,2016-09-02,0.14,1,0,0,
13947783,lightful and silent city appartment,25063477,Kun,,Rudolfsheim-Fnfhaus,48.20115,16.32766,Entire home/apt,39,5,0,,,1,0,0,
13795042,"Bright, modern room to feel at home",81084181,Elena,,Rudolfsheim-Fnfhaus,48.1929,16.33039,Private room,36,1,8,2016-12-28,0.11,1,0,0,
13947809,7th HEAVEN · Vienna · Center · Apartments 6,67879235,Elisabeth,,Neubau,48.20451,16.35475,Entire home/apt,138,1,214,2021-05-24,3.00,4,136,0,
13805191,Big Room in students flat near center :-),28466164,Veronika,,Neubau,48.20743,16.33897,Private room,24,3,6,2017-01-07,0.08,2,0,0,
13810584,Wohnung / Zentrale Lage / Tolle Umgebung,19101247,Felix,,Brigittenau,48.22822,16.36427,Entire home/apt,24,2,1,2016-07-26,0.01,2,0,0,
13613579,"Nice big apartment, great location, super price!",78806113,Hayde,,Alsergrund,48.22242,16.36369,Entire home/apt,25,3,3,2016-07-22,0.04,1,0,0,
13948051,"roof terrace, lake and comfortly sleeping",83015308,Nina,,Donaustadt,48.22359,16.50264,Entire home/apt,53,2,21,2021-08-10,0.29,1,161,1,
13817416,Nice apartment close to river danube and Metro U1,12959114,Hongwei,,Donaustadt,48.24965,16.44292,Entire home/apt,55,1,6,2016-09-04,0.08,2,0,0,
13948220,Dachgeschoss Terassen Wohnung,37796566,Hasl,,Penzing,48.2027,16.3097,Entire home/apt,31,1,7,2016-08-21,0.10,1,0,0,
13818865,Beautiful Modern Apartment in Central Location,4002176,Vienna,,Landstra§e,48.20685,16.38467,Entire home/apt,145,3,68,2022-05-22,1.08,4,134,18,
13614922,Cosy room next to Schönbrunn Palace,78806793,Anna,,Meidling,48.18033,16.3189,Private room,30,2,15,2019-03-08,0.21,2,0,0,
13958430,Nice flat - Top Roof - Close to the Subway,19093561,Bastian,,Penzing,48.19954,16.31535,Private room,12,21,0,,,1,0,0,
13615515,schöne sonnige Wohnung in 1200 Wien,73020697,Renate,,Brigittenau,48.23006,16.37391,Entire home/apt,55,1,0,,,1,0,0,
13821334,Wonderful 3 room apartment with Riesenrad view,1541783,Mirjam,,Leopoldstadt,48.21737,16.39953,Entire home/apt,50,6,0,,,1,0,0,
13963771,belle époque luxury apartment with AC - GaG4,9158703,Isabelle,,Alsergrund,48.21743,16.35572,Entire home/apt,120,3,3,2022-04-02,0.44,35,261,3,
13623255,large room in a cozy flat sorrounded by parks,19954931,Luca,,Whring,48.22519,16.3335,Private room,28,2,2,2016-07-08,0.03,1,0,0,
13968112,Schöne 2-Zimmer Wohnung für August!,83265567,Polina,,Whring,48.22408,16.34739,Entire home/apt,10,1,0,,,1,0,0,
13968318,Wohnung im Einfamilienhaus in Wien mit Garten,83268883,Walter,,Meidling,48.1665,16.31378,Entire home/apt,105,5,30,2022-05-04,0.44,1,287,7,
13627815,Room in Vienna,78991478,Esther,,Ottakring,48.21096,16.32631,Private room,18,7,0,,,1,0,0,
13823808,Design Home in the Sky / AC / private roof terrace,8949995,Katja,,Penzing,48.19101,16.30172,Entire home/apt,60,14,5,2017-08-11,0.07,1,39,0,
13969294,Sunny&Cozy Room in Vienna,36922654,Alicia,,Ottakring,48.21465,16.33594,Entire home/apt,48,2,9,2017-04-17,0.13,1,0,0,
13824926,Cozy Room in the Heart of Vienna,81397749,Antonia,,Mariahilf,48.19135,16.35289,Private room,20,1,0,,,1,0,0,
13628978,Sunny and quiet apartment in central location,64388242,Renate,,Wieden,48.19711,16.36847,Entire home/apt,88,7,49,2022-01-02,0.69,7,298,3,
13632665,Volksoper Apartment,23958058,Peter,,Whring,48.22455,16.34843,Entire home/apt,70,4,148,2022-04-25,2.07,4,138,10,
13992985,Darma,83551732,Apollonia,,Penzing,48.19733,16.28938,Entire home/apt,27,1,0,,,2,0,0,
13825601,Beautiful old viennese apartment,1148890,Nefeli,,Mariahilf,48.19236,16.35035,Entire home/apt,100,1,15,2017-05-28,0.21,2,0,0,
13827288,Traumwohnung 1 km vom Stadtzentrum,42904389,Lejla,,Leopoldstadt,48.21948,16.37147,Entire home/apt,79,3,4,2021-08-22,0.06,1,0,1,
13993681,Zen,83551732,Apollonia,,Penzing,48.19753,16.29403,Entire home/apt,25,1,0,,,2,0,0,
14000579,Ruhiges Zimmer im schönen Ottakring,83651973,Marius,,Ottakring,48.21296,16.32731,Private room,12,5,2,2016-08-31,0.03,1,0,0,
13828989,City center big room with a separate bathroom,81487306,Masha,,Leopoldstadt,48.21813,16.37372,Private room,10,1,2,2016-08-07,0.03,1,0,0,
13635525,Schönes Zimmer am Donaukanal,66600062,Lisa,,Alsergrund,48.22502,16.36243,Private room,35,1,5,2016-07-25,0.07,1,0,0,
14002008,Great Place to feel comfy and explore Vienna,39024989,Lydia,,Ottakring,48.21288,16.33003,Private room,20,2,1,2016-07-26,0.01,1,0,0,
14500071,Cozy big brightly Room,1027917,Samira,,Meidling,48.18003,16.33109,Private room,37,2,240,2021-10-03,3.39,1,1,1,
14002717,Cozy Viennese apartment /Westbahnhof und Schönbrun,6749455,Kateryna,,Penzing,48.1959,16.31322,Entire home/apt,22,7,3,2017-06-12,0.04,1,0,0,
14504120,Praterstern,89583744,Niko,,Leopoldstadt,48.22621,16.3865,Private room,43,1,439,2022-05-25,6.24,2,306,56,
14512483,Großes helles Zimmer mit Balkonzugang und Aussicht,79314355,Carina,,Ottakring,48.21779,16.31728,Private room,49,1,2,2018-12-08,0.05,2,0,0,
13829335,bright one-room-flat. cosy and central,81536514,Viktoria Maria,,Leopoldstadt,48.21903,16.38067,Entire home/apt,31,1,7,2016-08-31,0.10,1,0,0,
14002722,"Beautiful, sunny 30m2 room in central Vienna",45059802,Aljona,,Josefstadt,48.21249,16.34412,Private room,30,14,15,2017-09-18,0.21,4,0,0,
14004302,Leuhusen Boutique Apartment 7,30158835,Margaretha,,Whring,48.23212,16.31814,Entire home/apt,300,1,2,2016-09-05,0.03,7,81,0,
13832965,In green area near City,23958058,Peter,,Whring,48.23179,16.32242,Entire home/apt,65,3,152,2022-05-26,2.12,4,141,15,
13833320,hip+bright | near center | viennese architecture,6040213,Verena,,Leopoldstadt,48.21892,16.37475,Entire home/apt,100,2,39,2020-01-04,0.55,2,0,0,
14018581,Nice flat for low budget and big hearts,47201026,Severin,,Josefstadt,48.21132,16.34089,Private room,20,3,14,2019-07-14,0.20,1,0,0,
14534430,"Kleinwohnung ""Typ Student +""",89882279,Thao,,Meidling,48.18281,16.34338,Entire home/apt,47,7,12,2022-05-31,0.17,2,339,1,
14542413,Generous Room next to Schönbrunn (1min to U4),36368226,Hans-Christian,,Rudolfsheim-Fnfhaus,48.1874,16.32175,Private room,35,25,7,2016-12-18,0.10,1,362,0,
14020940,Neufünfhaus,82895525,Johannes,,Rudolfsheim-Fnfhaus,48.20138,16.33244,Private room,30,2,0,,,1,0,0,
13835589,"Very nice apartment, very central location! 95 m2!",40267960,Hans A.,,Mariahilf,48.1962,16.34845,Entire home/apt,86,2,222,2022-05-23,3.11,1,296,36,
13837167,Family&Friends,79601988,Hubertus,,Leopoldstadt,48.23227,16.39602,Shared room,57,1,38,2022-03-02,0.53,3,141,3,
14037008,Johann,27203244,Gertraud,,Rudolfsheim-Fnfhaus,48.18715,16.33338,Entire home/apt,130,2,5,2018-11-04,0.07,4,157,0,
13843086,Room in Vienna City Apartment,81697675,Sarah,,Neubau,48.1991,16.34838,Private room,79,1,3,2016-11-03,0.04,1,0,0,
14564557,SKY9 One-Bedroom Apartment Margareten,1493785,Mike,,Meidling,48.18565,16.34417,Entire home/apt,112,1,13,2022-02-20,0.27,17,316,5,
14039931,"Apartment ""Vienna""",38054509,Christian,,Alsergrund,48.22363,16.35267,Entire home/apt,80,2,123,2022-05-23,1.72,5,309,8,
14570427,Big Bright room 1 min away from U3,49026753,Pablo,,Rudolfsheim-Fnfhaus,48.19739,16.32173,Private room,22,2,13,2017-07-20,0.18,1,0,0,
13843653,Mint little appartment close to the center,38517353,Henry,,Landstra§e,48.21139,16.38554,Entire home/apt,49,2,0,,,1,0,0,
14048293,Tom's City Apartment Schwedenplatz,84232975,Thomas,,Leopoldstadt,48.21422,16.38001,Entire home/apt,69,2,8,2019-08-25,0.11,1,0,0,
13849395,"Small, cozy room and well-equiped kitchen",81783425,Johannes,,Hernals,48.22057,16.32221,Private room,16,2,6,2016-09-01,0.08,1,0,0,
14570823,Private guest appartment in the heart of Vienna,90266862,Eva,,Rudolfsheim-Fnfhaus,48.19749,16.33237,Entire home/apt,53,3,33,2020-02-29,0.47,1,126,0,
14049349,Cosy-stylish flat on Vienna's main shopping street,18074835,Teresa,,Neubau,48.20186,16.35783,Entire home/apt,50,2,4,2016-08-21,0.06,1,0,0,
14599236,Apartment Nr. 5 near Vienna Schönbrunn Westbahnhof,47957880,MTS-Immobilien,,Rudolfsheim-Fnfhaus,48.18856,16.33193,Entire home/apt,118,1,72,2022-03-27,1.07,11,328,18,
13854854,Freundliche Wohnung mit großem Balkon,81832734,Birgit,,Meidling,48.1812,16.32122,Entire home/apt,50,2,0,,,1,0,0,
14053222,"Neat, bright 47m² apartment near downtown",53399235,Andrea&Sebastian,,Josefstadt,48.20813,16.34321,Entire home/apt,73,3,50,2020-01-01,0.70,1,0,0,
